date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:50	66562/66562	---M--	200	added ('OK')	image/jpeg	etag:%2262e1100f-10402%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/3fbd6d52-83e3-42db-9472-d79dd1f6d954.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/3fbd6d52-83e3-42db-9472-d79dd1f6d954.jpg	(from https://www.fixltd.co.uk/)
10:27:51	75597/75597	---M--	200	added ('OK')	image/jpeg	etag:%2262e11010-1274d%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/4b01c527-2f28-486a-9479-2ad795e1ca71.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/4b01c527-2f28-486a-9479-2ad795e1ca71.jpg	(from https://www.fixltd.co.uk/)
10:27:52	62135/62135	---M--	200	added ('OK')	image/jpeg	etag:%2262e11013-f2b7%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/4df61239-aab1-4f58-be1d-8d5c7f0c5d1e.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/4df61239-aab1-4f58-be1d-8d5c7f0c5d1e.jpg	(from https://www.fixltd.co.uk/)
10:27:53	76117/76117	---M--	200	added ('OK')	image/jpeg	etag:%2262e11014-12955%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/6c22d7b6-2ef1-4c81-9b77-ebc3fd44ca15.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/6c22d7b6-2ef1-4c81-9b77-ebc3fd44ca15.jpg	(from https://www.fixltd.co.uk/)
10:27:54	61103/61103	---M--	200	added ('OK')	image/jpeg	etag:%2262e11013-eeaf%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/7a2bea5c-b985-4ee9-a32c-9eae84664b95.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/7a2bea5c-b985-4ee9-a32c-9eae84664b95.jpg	(from https://www.fixltd.co.uk/)
10:27:55	58839/58839	---M--	200	added ('OK')	image/jpeg	etag:%2262e11017-e5d7%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/7b4fd1e1-26ff-404a-a803-0612b45c44ec.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/7b4fd1e1-26ff-404a-a803-0612b45c44ec.jpg	(from https://www.fixltd.co.uk/)
10:27:56	46187/46187	---M--	200	added ('OK')	image/jpeg	etag:%2262e11018-b46b%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/9afc2023-226e-4422-83aa-43d3845a0805.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/9afc2023-226e-4422-83aa-43d3845a0805.jpg	(from https://www.fixltd.co.uk/)
10:27:57	69621/69621	---M--	200	added ('OK')	image/jpeg	etag:%2262e11019-10ff5%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/22dcd9b5-824d-4410-adf6-d95242da9f24.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/22dcd9b5-824d-4410-adf6-d95242da9f24.jpg	(from https://www.fixltd.co.uk/)
10:27:58	53077/53077	---M--	200	added ('OK')	image/jpeg	etag:%2262e1101a-cf55%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/35b9e6ff-50c9-4549-a50c-23c153c65862.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/35b9e6ff-50c9-4549-a50c-23c153c65862.jpg	(from https://www.fixltd.co.uk/)
10:27:59	81841/81841	---M--	200	added ('OK')	image/jpeg	etag:%2262e11018-13fb1%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/55fd472e-5ef7-4724-954a-976065825b79.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/55fd472e-5ef7-4724-954a-976065825b79.jpg	(from https://www.fixltd.co.uk/)
10:28:00	95371/95371	---M--	200	added ('OK')	image/jpeg	etag:%2262e1101c-1748b%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/59ebefea-fdef-4e8c-b9d7-5f752fd429b9.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/59ebefea-fdef-4e8c-b9d7-5f752fd429b9.jpg	(from https://www.fixltd.co.uk/)
10:28:01	70014/70014	---M--	200	added ('OK')	image/jpeg	etag:%2262e1101a-1117e%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/64fedc7f-1b18-49aa-b33c-a7a583d6ecdc.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/64fedc7f-1b18-49aa-b33c-a7a583d6ecdc.jpg	(from https://www.fixltd.co.uk/)
10:28:02	79467/79467	---M--	200	added ('OK')	image/jpeg	etag:%2262e1101b-1366b%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/523e8445-f8dd-4977-8f9e-a5d7fede3130.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/523e8445-f8dd-4977-8f9e-a5d7fede3130.jpg	(from https://www.fixltd.co.uk/)
10:28:03	77474/77474	---M--	200	added ('OK')	image/jpeg	etag:%2262e1101c-12ea2%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/4659fe2f-b5ac-4101-943e-5b37b5f8769f.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/4659fe2f-b5ac-4101-943e-5b37b5f8769f.jpg	(from https://www.fixltd.co.uk/)
10:28:04	45798/45798	---M--	200	added ('OK')	image/jpeg	etag:%2262e11021-b2e6%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/5572c038-8af9-4b2a-b98e-1652246136b3.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/5572c038-8af9-4b2a-b98e-1652246136b3.jpg	(from https://www.fixltd.co.uk/)
10:28:05	54684/54684	---M--	200	added ('OK')	image/jpeg	etag:%2262e11022-d59c%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/7408eccc-3e72-4f0c-8cdf-da7e59a70074.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/7408eccc-3e72-4f0c-8cdf-da7e59a70074.jpg	(from https://www.fixltd.co.uk/)
10:28:06	71685/71685	---M--	200	added ('OK')	image/jpeg	etag:%2262e11023-11805%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/363469e6-e074-4a79-b845-5d2dc1fa7894.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/363469e6-e074-4a79-b845-5d2dc1fa7894.jpg	(from https://www.fixltd.co.uk/)
10:28:07	116957/116957	---M--	200	added ('OK')	image/jpeg	etag:%2262e11020-1c8dd%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/a6a183af-bb74-4389-9aef-5f201939b369.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/a6a183af-bb74-4389-9aef-5f201939b369.jpg	(from https://www.fixltd.co.uk/)
10:28:08	67286/67286	---M--	200	added ('OK')	image/jpeg	etag:%2262e11026-106d6%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/a53b4698-a5cf-4cb3-a86c-8b6dfd1f4dd9.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/a53b4698-a5cf-4cb3-a86c-8b6dfd1f4dd9.jpg	(from https://www.fixltd.co.uk/)
10:28:10	169614/169614	---M--	200	added ('OK')	image/jpeg	etag:%2262e11027-2968e%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/a75e4090-399d-4d34-8e9c-33370c2be512.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/a75e4090-399d-4d34-8e9c-33370c2be512.jpg	(from https://www.fixltd.co.uk/)
10:28:10	68616/68616	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202023%2017:27:40%20GMT	https://www.fixltd.co.uk/our-work/	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/our-work/index.html	(from https://www.fixltd.co.uk/)
10:28:11	136172/136172	---M--	200	added ('OK')	image/jpeg	etag:%2262e11023-213ec%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/bb0c2b9d-c1e3-4fc4-8110-bf8bdc245fe5.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/bb0c2b9d-c1e3-4fc4-8110-bf8bdc245fe5.jpg	(from https://www.fixltd.co.uk/)
10:28:11	65322/65322	---M--	200	added ('OK')	image/jpeg	etag:%2262e11029-ff2a%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/c5ef36a2-37c3-4b02-bd74-81cd8df6452a.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/c5ef36a2-37c3-4b02-bd74-81cd8df6452a.jpg	(from https://www.fixltd.co.uk/)
10:28:12	79970/79970	---M--	200	added ('OK')	image/jpeg	etag:%2262e11024-13862%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/ced533d1-a33f-4dee-a6b8-d6489bce4ee7.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/ced533d1-a33f-4dee-a6b8-d6489bce4ee7.jpg	(from https://www.fixltd.co.uk/)
10:28:13	63194/63194	---M--	200	added ('OK')	image/jpeg	etag:%2262e1102b-f6da%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/d23b514e-d307-4629-8ec4-43f428d83ead.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/d23b514e-d307-4629-8ec4-43f428d83ead.jpg	(from https://www.fixltd.co.uk/)
10:28:14	87288/87288	---M--	200	added ('OK')	image/jpeg	etag:%2262e1102d-154f8%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/dc8d98aa-93f0-435a-b1de-119a0bd635bc.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/dc8d98aa-93f0-435a-b1de-119a0bd635bc.jpg	(from https://www.fixltd.co.uk/)
10:28:15	58331/58331	---M--	200	added ('OK')	image/jpeg	etag:%2262e1102e-e3db%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/ddab28ce-1bca-4104-aa56-59ca3ae02d03.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/ddab28ce-1bca-4104-aa56-59ca3ae02d03.jpg	(from https://www.fixltd.co.uk/)
10:28:16	63898/63898	---M--	200	added ('OK')	image/jpeg	etag:%2262e1102f-f99a%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/e0b14097-2528-4e46-b3e1-b4a4408a02a7.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/e0b14097-2528-4e46-b3e1-b4a4408a02a7.jpg	(from https://www.fixltd.co.uk/)
10:28:17	87055/87055	---M--	200	added ('OK')	image/jpeg	etag:%2262e11030-1540f%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/f6b298e7-2e10-4517-b9c7-860f27431fff.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/f6b298e7-2e10-4517-b9c7-860f27431fff.jpg	(from https://www.fixltd.co.uk/)
10:28:18	49888/49888	---M--	200	added ('OK')	image/jpeg	etag:%2262e11031-c2e0%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/f045a21f-0be4-48af-a2dc-b682095c271b.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/f045a21f-0be4-48af-a2dc-b682095c271b.jpg	(from https://www.fixltd.co.uk/)
10:28:19	128251/128251	---M--	200	added ('OK')	image/jpeg	etag:%2262e11032-1f4fb%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/f3595730-fa23-4def-8e57-a336dceaedbe.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/f3595730-fa23-4def-8e57-a336dceaedbe.jpg	(from https://www.fixltd.co.uk/)
10:28:20	54720/54720	---M--	200	added ('OK')	image/jpeg	etag:%2262e11033-d5c0%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/ff2216d3-13cb-447d-b459-b59c8e2fb4fa.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/ff2216d3-13cb-447d-b459-b59c8e2fb4fa.jpg	(from https://www.fixltd.co.uk/)
10:28:21	93261/93261	---M--	200	added ('OK')	image/jpeg	etag:%2262e10623-16c4d%22	https://www.fixltd.co.uk/wp-content/uploads/2022/07/6c844ec1-5195-49fa-9c0c-7565740d70bd.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2022/07/6c844ec1-5195-49fa-9c0c-7565740d70bd.jpg	(from https://www.fixltd.co.uk/)
10:28:22	116414/116414	---M--	200	added ('OK')	image/jpeg	etag:%225fc0102d-1c6be%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-installation-glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-installation-glasgow.jpg	(from https://www.fixltd.co.uk/)
10:28:23	74629/74629	---M--	200	added ('OK')	image/jpeg	etag:%225fc0102f-12385%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-installation-glasgow-768x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-installation-glasgow-768x1024.jpg	(from https://www.fixltd.co.uk/)
10:28:24	130387/130387	---M--	200	added ('OK')	image/jpeg	etag:%225fbfe549-1fd53%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/home-renovation-services-glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/home-renovation-services-glasgow.jpg	(from https://www.fixltd.co.uk/)
10:28:25	86145/86145	---M--	200	added ('OK')	image/jpeg	etag:%225fbfe54c-15081%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/home-renovation-services-glasgow-1024x768.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/home-renovation-services-glasgow-1024x768.jpg	(from https://www.fixltd.co.uk/)
10:28:26	135104/135104	---M--	200	added ('OK')	image/jpeg	etag:%225fbfe4e5-20fc0%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/Bathroom-fitting-services-nearby.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/Bathroom-fitting-services-nearby.jpg	(from https://www.fixltd.co.uk/)
10:28:27	137598/137598	---M--	200	added ('OK')	image/jpeg	etag:%225fbfe4e8-2197e%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/Bathroom-fitting-services-nearby-768x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/Bathroom-fitting-services-nearby-768x1024.jpg	(from https://www.fixltd.co.uk/)
10:28:28	114410/114410	---M--	200	added ('OK')	image/jpeg	etag:%225fbfe446-1beea%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-renovation-company-glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-renovation-company-glasgow.jpg	(from https://www.fixltd.co.uk/)
10:28:29	84909/84909	---M--	200	added ('OK')	image/jpeg	etag:%225fbfe449-14bad%22	https://www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-renovation-company-glasgow-768x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2020/11/kitchen-renovation-company-glasgow-768x1024.jpg	(from https://www.fixltd.co.uk/)
10:28:31	374783/374783	---M--	200	added ('OK')	image/jpeg	etag:%225dea3bb8-5b7ff%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/kitchen-renovation-glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/kitchen-renovation-glasgow.jpg	(from https://www.fixltd.co.uk/)
10:28:31	78340/78340	---M--	200	added ('OK')	image/jpeg	etag:%225dea3bbe-13204%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/kitchen-renovation-glasgow-1024x576.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/kitchen-renovation-glasgow-1024x576.jpg	(from https://www.fixltd.co.uk/)
10:28:33	351148/351148	---M--	200	added ('OK')	image/jpeg	etag:%225dea3d1f-55bac%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/house-painting-glasgow.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/house-painting-glasgow.jpg	(from https://www.fixltd.co.uk/)
10:28:33	130265/130265	---M--	200	added ('OK')	image/jpeg	etag:%225e29bc9f-1fcd9%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/house-painting-glasgow-1024x768.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/house-painting-glasgow-1024x768.jpg	(from https://www.fixltd.co.uk/)
10:28:34	74224/74224	---M--	200	added ('OK')	image/jpeg	etag:%225dea3c0e-121f0%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/best-kitchen-fitters.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/best-kitchen-fitters.jpg	(from https://www.fixltd.co.uk/)
10:28:35	47601/47601	---M--	200	added ('OK')	image/jpeg	etag:%225fd4cdd2-b9f1%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/best-kitchen-fitters-576x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/best-kitchen-fitters-576x1024.jpg	(from https://www.fixltd.co.uk/)
10:28:36	62507/62507	---M--	200	added ('OK')	image/jpeg	etag:%225dea3c25-f42b%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/renovation-of-the-apartment.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/renovation-of-the-apartment.jpg	(from https://www.fixltd.co.uk/)
10:28:37	49581/49581	---M--	200	added ('OK')	image/jpeg	etag:%225dea3c2c-c1ad%22	https://www.fixltd.co.uk/wp-content/uploads/2019/11/renovation-of-the-apartment-682x1024.jpg	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/uploads/2019/11/renovation-of-the-apartment-682x1024.jpg	(from https://www.fixltd.co.uk/)
10:28:39	3417/3417	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d67b84d-d59%22	https://fixltd.co.uk/wp-content/uploads/svg/technical-support.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/technical-support.svg	(from https://www.fixltd.co.uk/)
10:28:40	378/378	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d650120-17a%22	https://fixltd.co.uk/wp-content/uploads/svg/icon_check.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/icon_check.svg	(from https://www.fixltd.co.uk/)
10:28:41	3335/3335	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d67bd62-d07%22	https://fixltd.co.uk/wp-content/uploads/svg/checklist.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/checklist.svg	(from https://www.fixltd.co.uk/)
10:28:42	2911/2911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d4c0fec-b5f%22	https://fixltd.co.uk/wp-content/uploads/svg/LOGO-FIX.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/LOGO-FIX.svg	(from https://www.fixltd.co.uk/)
10:28:43	553/553	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d666262-229%22	https://fixltd.co.uk/wp-content/uploads/svg/icon_phone.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/icon_phone.svg	(from https://www.fixltd.co.uk/)
10:28:44	341/341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d66627e-155%22	https://fixltd.co.uk/wp-content/uploads/svg/icon_mail.svg	/Users/godisgreat/websites/web.tutorial/fixltd.co.uk/wp-content/uploads/svg/icon_mail.svg	(from https://www.fixltd.co.uk/)
10:28:45	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261430ba4-ad36%22	https://www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/owl.carousel.min.js?ver=2.3.4	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/owl.carousel.min531b.js	(from https://www.fixltd.co.uk/)
10:28:46	17837/17837	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261430b8f-45ad%22	https://www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/jquery.magnific-popup.js?ver=1.1.0	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/jquery.magnific-popupf488.js	(from https://www.fixltd.co.uk/)
10:28:47	10241/10241	---MCZ	200	added ('OK')	application/javascript	etag:W/%22647766bf-2801%22	https://www.fixltd.co.uk/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.7	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/contact-form-7/includes/swv/js/indexf2b4.js	(from https://www.fixltd.co.uk/)
10:28:48	12943/12943	---MCZ	200	added ('OK')	application/javascript	etag:W/%22647766bf-328f%22	https://www.fixltd.co.uk/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.7	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/contact-form-7/includes/js/indexf2b4.js	(from https://www.fixltd.co.uk/)
10:28:49	3548/3548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d644940-ddc%22	https://www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/countUp.min.js?ver=6.2.2	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/countUp.min3781.js	(from https://www.fixltd.co.uk/)
10:28:50	54003/54003	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d652cf5-d2f3%22	https://www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/flickity.pkgd.min.js?ver=2.2.1	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/flickity.pkgd.min77e6.js	(from https://www.fixltd.co.uk/)
10:28:51	9027/9027	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d6935d6-2343%22	https://www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/jquery.waypoints.min.js?ver=6.2.2	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/jquery.waypoints.min3781.js	(from https://www.fixltd.co.uk/)
10:28:52	4748/4748	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d69021a-128c%22	https://www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/smooth-scrolling.js?ver=1.0.0	/Users/godisgreat/websites/web.tutorial/www.fixltd.co.uk/wp-content/plugins/my-custom-functionality-master/assets/js/smooth-scrolling8a54.js	(from https://www.fixltd.co.uk/)
